Ortholog Group ID,Drosophila ananassae,Drosophila simulans,Drosophila yakuba,Drosophila suzukii,Drosophila miranda,Drosophila mauritiana,Drosophila sechellia,Drosophila santomea,Drosophila melanogaster
26117at7215,Dana\GF17158,Dsim\GD20379,Dyak\GE26408,LOC108004914,LOC108156289,LOC117143617,Dsec\GM25803,120454311,CG6752;Dmel\CG6752
26128at7215,Dana\GF23056,CG6971,Dyak\GE10075,LOC108016514,LOC108155823,LOC117145936,Dsec\GM26061,120451648,CG6971;Dnali1
26160at7215,Dana\GF18178,Dsim\GD19956,Dyak\GE24952,LOC108016093,LOC108155824,LOC117142566,Dsec\GM10982,120450755,wtrw
26185at7215,Dana\GF15403,Dsim\GD22598,Dyak\GE18460,LOC108017574,LOC108163687,LOC117136184,Dsec\GM17959,120446597,CG9175;Dmel\CG9175
26187at7215,Dana\GF24201,Dsim\GD12125,Dyak\GE22964,LOC108012444,LOC108152257,LOC117139325,Dsec\GM26924,120447525,Dmel\CG11309
26188at7215,Dana\GF10051,Dsim\GD14872,Dyak\GE19660,LOC108005742,LOC108151628,LOC117140026,Dsec\GM22271,120449219,alphaSnap
26196at7215,Dana\GF10335,Dsim\GD14882,Dyak\GE19673,LOC108005740,LOC108152652,LOC117140105,LOC6616290,120448125,RhoBTB
26197at7215,Dana\GF10893,Dsim\GD13116,Dyak\GE20473,LOC108013438,LOC108153347,LOC117140455,Dsec\GM13829,120448355,SP1173
26223at7215,Dana\GF23856,Dsim\GD12884,Dyak\GE20292,LOC108013398,LOC108152435,LOC117139594,LOC6605116,120449289,Taf2
26234at7215,Dana\GF11703,Dsim\GD20362,Dyak\GE26390,LOC108006434,LOC108156072,LOC117142886,Dsec\GM25785,120450980,CG6236;gi23171351
26241at7215,Dana\GF10853,Dsim\GD27537,Dyak\GE20802,LOC108012953,LOC108152582,LOC117139730,Dsec\GM25116,120450291,Dmel\CG4942
26274at7215,Dana\GF21055,Dsim\GD27418,Dyak\GE16069,LOC108005433,LOC108164939,LOC117147044,LOC6619595,120454954,Cyp4s3;Cyp4s3-RA
26299at7215,Dana\GF15051,Dsim\GD27659,Dyak\GE27866,LOC108004976,LOC108164232,LOC117144700,LOC116801576,120454483,Dmel\CG11374
26332at7215,Dana\GF24261,Dsim\GD13721,Dyak\GE20352,LOC108007161,LOC108152861,LOC117139521,Dsec\GM14524,120450163,Jafrac2
26381at7215,Dana\GF10516,Dsim\GD12456,Dyak\GE22206,LOC108005639,LOC108151349,LOC117141345,Dsec\GM24384,120449868,CG4098;CG4098-PA
26388at7215,Dana\GF18673,Dsim\GD18246,Dyak\GE10749,LOC108006607,LOC108155792,LOC117143195,LOC6619632,120452304,Smg6
26423at7215,Dana\GF24371,Dsim\GD14146,Dyak\GE20797,LOC108013057,LOC108153174,LOC117141544,Dsec\GM25110,120450471,Dmel\CG5068
26436at7215,Dana\GF18730,Dsim\GD18007,Dyak\GE10487,LOC108007298,LOC108157313,LOC117145217,Dsec\GM12277,120453495,DIP-gamma
26474at7215,Dana\GF24397,Dsim\GD14092,Dyak\GE20740,LOC108012352,LOC108151865,LOC117140874,Dsec\GM25053,120449531,CG13667;Dmel\CG13667
26475at7215,Dana\GF24978,Dsim\GD28203,Dyak\GE20939,LOC108012904,LOC108151798,LOC117142113,Dsec\GM14193,120450412,alphaCOP
26499at7215,Dana\GF14043,Dsim\GD24206,Dyak\GE13254,LOC108019699,LOC108163223,LOC117147488,Dsec\GM17348,120446217,Rab9
26518at7215,Dana\GF10828,Dsim\GD12352,Dyak\GE22088,LOC108019387,LOC108151584,LOC117140819,Dsec\GM14953,120449565,Cyp312a1
26532at7215,Dana\GF25244,Dsim\GD14286,Dyak\GE21791,LOC108013933,LOC108152430,LOC117141948,Dsec\GM25252,120448099,mRpL2
26544at7215,Dana\GF15091,Dsim\GD21856,Dyak\GE13120,LOC108021276,LOC108163760,LOC117150626,Dsec\GM17113,120446148,Dmel\CG6870
26560at7215,Dana\GF24968,Dsim\GD13444,Dyak\GE20921,LOC108013626,LOC108153372,LOC117140459,LOC6610389,120449929,Oseg4
26569at7215,Dana\GF18939,Dsim\GD20129,Dyak\GE25147,LOC108013832,LOC108156238,LOC117142392,LOC116800176,120454601,Nsun5
26575at7215,Dana\GF16904,Dsim\GD19231,Dyak\GE25540,LOC108017516,LOC108155581,LOC117143177,Dsec\GM17869,120452974,Dmel\CG7685
26577at7215,Dana\GF16503,Dsim\GD20198,Dyak\GE25231,LOC108018602,LOC108155617,LOC117146069,Dsec\GM15322,120452347,Dmel\CG14313
26602at7215,Dana\GF14413,Dsim\GD23810,Dyak\GE18564,LOC108021524,LOC108163384,LOC117150488,LOC6617695,120456110,CG18788;Dmel\CG18788
26638at7215,Dana\GF17486,Dsim\GD20426,Dyak\GE26455,LOC108017456,LOC108155040,LOC117145970,LOC6606403,120452198,HEATR2
26642at7215,Dana\GF11768,Dsim\GD10690,Dyak\GE19308,LOC108009276,LOC108158796,LOC117138260,Dsec\GM24417,120458395,Dmel\CG1671
26656at7215,Dana\GF14838,Dsim\GD21827,Dyak\GE12725,LOC108021435,LOC108162482,LOC117142112,LOC6614561,120445565,Dmel\CG10413
26680at7215,Dana\GF21263,Dsim\GD16424,Dyak\GE16531,LOC108016594,LOC108152077,LOC117146618,LOC6615978,120456758,Dmel\CG3719
26703at7215,Dana\GF20414,Dsim\GD17453,Dyak\GE15859,LOC108015148,LOC108152646,LOC117148040,Dsec\GM22975,120455092,CG14122;CG14212
26707at7215,Dana\GF20399,Dsim\GD16004,Dyak\GE17325,LOC108004587,LOC108151345,LOC117147605,Dsec\GM11268,120455966,BcDNA:GH01560;CG1545
26741at7215,Dana\GF17715;Dana\GF17716,Dsim\GD27435,Dyak\GE25288,LOC108011245;LOC108011246,LOC108156158,LOC117142251,LOC6613934,120454543,kkv
26753at7215,Dana\GF20720,Dsim\GD18297,Dyak\GE10804,LOC108020637,LOC108156858,LOC117144890,Dsec\GM23491,120454699,Dmel\CG18528
26794at7215,Dana\GF21728,Dsim\GD15734,Dyak\GE15653,LOC108005484,LOC108164410,LOC117146943,Dsec\GM13377,120456144,Axs
26824at7215,Dana\GF24125,Dsim\GD12179,Dyak\GE22739,LOC108012580,LOC108151524,LOC117139042,Dsec\GM22204,120448632,mTerf3
26877at7215,Dana\GF21398,Dsim\GD22694;Dsim\GD23297,Dyak\GE14689;Dyak\GE18304,LOC108010977;LOC108021698,LOC108161388,LOC117150547,Dsec\GM18077,120458305,dcma;Taf12L
26882at7215,Dana\GF14710,Dsim\GD24191,Dyak\GE13238,LOC108021631,LOC108163399,LOC117138999,Dsec\GM17332,120446110,drl
26959at7215,Dana\GF18882,Dsim\GD18135,Dyak\GE10630,LOC108020310,LOC108157209,LOC117144116,Dsec\GM10183,120454065,Pdf
27051at7215,Dana\GF12896,Dsim\GD25694,Dyak\GE12326,LOC108009383,LOC108158573,LOC117138442,Dsec\GM20222,120447079,Opa1
27064at7215,Dana\GF14160;Dana\GF15715,Dsim\GD11983,Dyak\GE18703,LOC108021209,LOC108162917,LOC117150752,Dsec\GM18042,120453345,CG9112
27075at7215,Dana\GF16282,Dsim\GD15136,Dyak\GE23730,LOC108020168,LOC108154756,LOC117144907,Dsec\GM10384,120454294,CG5938;Dmel\CG5938
27083at7215,Dana\GF19337,Dsim\GD24782,Dyak\GE17844,LOC108019007,LOC108164799,LOC117146380,LOC116802217,120455910,Neb-cGP
27126at7215,Dana\GF19243,Dsim\GD24815,Dyak\GE17125,LOC108006561,LOC108161915,LOC117146786,Dsec\GM17661,120454969,yl
27149at7215,Dana\GF24806,Dsim\GD22960,Dyak\GE16139,LOC108020874,LOC108161815,LOC117145927,Dsec\GM16671,120447067,alpha-Adaptin-RB;AP-2alpha
27169at7215,Dana\GF12910,Dsim\GD26007,Dyak\GE21797,LOC108009964,LOC108158447,LOC117136324,Dsec\GM20553,120449825,CG1371;Dmel\CG1371
27221at7215,Dana\GF15369,Dsim\GD24087,Dyak\GE12771,LOC108019527,LOC108161944,LOC117139200,LOC6614434,120447091,mdy
27229at7215,Dana\GF22392,Dsim\GD15675,Dyak\GE17674,LOC108016874,LOC108164388,LOC117146896,Dsec\GM13517,CG5703,ND-24
27234at7215,Dana\GF23822,Dsim\GD12852,Dyak\GE20262,LOC108012642,LOC108153225,LOC117140625,Dsec\GM24801,120448716,ND-13B
27235at7215,Dana\GF14092,Dsim\GD22250,Dyak\GE13582,LOC108021281,LOC108162738,LOC117145843,Dsec\GM11647,120447751,Cog4
27250at7215,Dana\GF23379,Dsim\GD20954,Dyak\GE10305,LOC108020524,LOC108155404,LOC117143191,Dsec\GM26437,120453747,Pebp1
27286at7215,Dana\GF10811,Dsim\GD12334,Dyak\GE22064,LOC108014744,LOC108151637,LOC117139733,Dsec\GM14928,120450563,GNBP2;GNBP2-RB
27291at7215,Dana\GF24458,Dsim\GD13614,Dyak\GE21149,LOC108012505,LOC108153285,LOC117141385,Dsec\GM14405,120447903,312
27303at7215,Dana\GF23184,Dsim\GD18275,Dyak\GE10779,LOC108017307,LOC108155957,LOC117145457,Dsec\GM23467,120451147,AstA
27341at7215,Dana\btl,Dsim\GD14479,Dyak\GE22001,LOC108013593,LOC108152298,LOC117140719,Dsec\GM25452,120448943,Pex1
27374at7215,Dana\GF20848,Dsim\GD16186,Dyak\GE16455,LOC108015256,LOC108162416,LOC117148509,Dsec\GM12565,120455632,ND-ASHI
27403at7215,Dana\GF12881,Dsim\GD15454,Dyak\GE14347,LOC108010200,LOC117188315,LOC117137539,LOC6615816,120446371,alpha-Catr
27407at7215,Dana\GF12312,Dsim\GD11099,Dyak\GE13632,LOC108010307,LOC108158198,LOC117138220,Dsec\GM21591,120446644,CG7544;Dmel\CG7544
27408at7215,Dana\GF22134,Dsim\GD16544,Dyak\GE16663,LOC108015160,LOC108153621,LOC117146477,Dsec\GM19115,120457164,EG:BACR42I17.2
27451at7215,Dana\GF18512,Dsim\GD19214,Dyak\GE25520,LOC108018635,LOC108155838,LOC117142879,Dsec\GM15287,120451283,Dmel\CG14314
27498at7215,Dana\GF20587,Dsim\GD23159,Dyak\GE18160,LOC108021393,LOC108163757,LOC117135273,Dsec\GM18344,120446763,oaf
27508at7215,Dana\GF17620,Dsim\GD19316,Dyak\GE25628,LOC108015591,LOC108156611,LOC117142461,LOC6619035,120450862,MICU3
27540at7215,Dana\GF16974,Dsim\GD27163,Dyak\GE10350,LOC108011037,LOC108157075,LOC117142266,Dsec\GM26482,120451009,Ublcp1
2756at7215,Dana\GF16254,Dsim\GD21030,Dyak\GE10386,LOC108007409,LOC108156512,LOC117145175,Dsec\GM26522,120453153,Gba1b
27587at7215,Dana\GF16796,Dsim\HLHmgamma,Dyak\HLHmgamma,LOC108016309,LOC108157614,LOC117144936,Dsec\GM10294,120452405,E(spl)mgamma-HLH
27591at7215,Dana\GF23931,Dsim\GD14664,Dyak\GE19874,LOC108006682,LOC108151675,LOC117139440,Dsec\GM25657,120449924,CG9705;Dmel\CG9705
27602at7215,Dana\GF20434,Dsim\GD17049,Dyak\GE15665,LOC108005212,LOC108165084,LOC117148179,Dsec\GM13108,120455790,Karl
27647at7215,Dana\GF19429,Dsim\GD15831,Dyak\GE16089,LOC108005102,LOC108155776,LOC117146384,Dsec\GM12023,120455816,CG9514;Dm GMCdelta1
27657at7215,Dana\GF18302,Dsim\GD19028,Dyak\GE24316,LOC108018727,LOC108157193,LOC117145870,Dsec\GM24240,120450955,Rh6
2765at7215,Dana\GF14947,Dsim\GD22519,Dyak\GE18383,LOC108018762,LOC108161190,LOC117149886,LOC6611481,120458389,uif
27665at7215,Dana\GF14418,Dsim\GD22690,Dyak\GE14677,LOC108021610,LOC108162808,LOC117137544,Dsec\GM18073,120458075,cg3225
27681at7215,Dana\GF24081,Dsim\GD14556,Dyak\GE23132,LOC108011378,LOC108150874,LOC117141860,Dsec\GM25541,120448036,UfSP2
27695at7215,Dana\GF15361,Dsim\GD24082,Dyak\GE12766,LOC108021478,LOC108163268,LOC117135131,Dsec\GM17205,120446563,Dmel\CG17928
27807at7215,Dana\GF18860,Dsim\GD20964,Dyak\GE10312,LOC108012183,LOC108156734,LOC117143143,Dsec\GM26445,120451596,CSN6
27825at7215,Dana\GF23545,Dsim\GD13965,Dyak\GE21572,LOC108013538,LOC108153711,LOC117141548,LOC6620777,120449706,GluRIA
27900at7215,Dana\GF24868,Dsim\GD13394,Dyak\GE21711,LOC108012467,LOC108165534,LOC117141998,Dsec\GM14124,120447841,mRpL23
27923at7215,Dana\GF16067,Dsim\GD19635,Dyak\GE25302,LOC108006946,LOC108155256,LOC117142791,Dsec\GM10654,120451024,CG12163
27937at7215,Dana\GF16210,Dsim\GD17454,Dyak\GE23426,LOC108015515,LOC108155395,LOC117142541,LOC6612797,120453646,anon-WO0153538.36
27953at7215,Dana\GF14997,Dsim\GD21976,Dyak\GE24732,LOC108006815,LOC108162490,LOC117143651,Dsec\GM14588,120456323,THG
27988at7215,Dana\GF16511,Dsim\GD20284,Dyak\GE26309,118877782,LOC108154143,LOC117143712,Dsec\GM15427,120452324,Sdhaf3
28002at7215,Dana\GF17177,Dsim\GD20220,Dyak\GE25258,118877622,LOC108155089,LOC117142339,LOC6616701,120451004,CG7523;Dmel\CG7523
28007at7215,Dana\GF18906,Dsim\GD19744,Dyak\GE25430,LOC108013800,LOC108154120,LOC117142996,Dsec\GM10770,120454632,Karybeta3
2803at7215,eIF3l,Dsim\GD12745;eIF3l,eIF3l,LOC108013230,eIF3l,LOC117139801,eIF3l,120447617,eIF3l
28055at7215,Dana\GF15454,Dsim\GD24245,Dyak\GE13297,LOC108005823,LOC108162000,LOC117146550,Dsec\GM17393,120444989,nesd
2806at7215,Dana\GF13564,Dsim\GD10700,Dyak\GE19317,LOC108009379,LOC108158959,LOC117137372,Dsec\GM21168,120443777,Etf-QO
28120at7215,Dana\GF10135,Dsim\GD12949,Dyak\GE21269,LOC108013499,LOC108151574,LOC117141016,LOC6604968,120449209,Galk
28132at7215,Dana\GF21812,Dsim\GD17139,Dyak\GE17097,LOC108013695,LOC108152872,LOC117148250,LOC116802102,120456463,Dmel\CG11162
28147at7215,Dana\GF20352,Dsim\GD16715,Dyak\GE16377,LOC108016858,LOC108160052,LOC117146575,LOC6612450,120455177,Ptp4E
28167at7215,Dana\GF10239,Dsim\GD13374,Dyak\GE21691,LOC108013263,LOC108152669,LOC117141238,Dsec\GM14106,120449603,AhcyL1
28186at7215,Dana\GF15153,Dsim\GD21647,Dyak\GE12996,LOC108021214,LOC108162752,LOC117150372,Dsec\GM23269,120457822,CG9243;Dmel\CG43346
28267at7215,Dana\GF23142,Dsim\GD23895,Dyak\GE18651,LOC108021258,LOC108162579,LOC117144190,Dsec\GM10466,120452510,beta'COP
28312at7215,Dana\GF23613,Dsim\GD23311,Dyak\GE11270,LOC108021628,LOC108161956,LOC117135208,LOC6613409,120456862,CG31652
28328at7215,Dana\GF14635,Dsim\GD23524,Dyak\GE18754,LOC108006299,LOC108163551,LOC117144219,Dsec\GM16894,120458675,Dmel\CG14275
28360at7215,LOC6501758,Dsim\GD24010,Dyak\GE21012,LOC108021235,LOC108163529,LOC117146841,Dsec\GM16091,120456947,lace
28371at7215,Dana\GF17200,Dsim\GD21566,Dyak\GE23322,LOC108010767,LOC108156744,LOC117142926,Dsec\GM12093,120451069,CG1750;Dmel\CG1750
28385at7215,Dana\GF18192,Dsim\GD18576,Dyak\GE25909,LOC108018520,TCP-1-eta,LOC117142942,Dsec\GM23766,120452068,CCT7
28407at7215,Dana\GF25208,Dsim\GD12632,Dyak\GE20031,LOC108012465,LOC108153273,LOC117142130,Dsec\GM24559,120450644,Dmel\CG13484
2840at7215,Dana\GF18249,Dsim\GD20206,Dyak\GE25241,LOC108007383,LOC108154210,LOC117143964,Dsec\GM15332,120453845,Alg1
28419at7215,Dana\GF20372,Dsim\GD16783,Dyak\GE16732;Dyak\GE28219,LOC108004594,LOC108158618,LOC117148837,LOC6612311,120455041,Nep1
28421at7215,Dana\GF17737,Dsim\GD20590,Dyak\GE24539,LOC108019244,LOC108153880,LOC117144176,Dsec\GM26032,120453087,Dmel\CG12256
28449at7215,Dana\GF24368,Dsim\GD14143,Dyak\GE20794,LOC108013228,LOC108151570,LOC117139646,Dsec\GM25107,120450577,CG5026;Dmel\CG5026
28478at7215,Dana\GF23765,Dsim\GD14595,Dyak\GE23169,LOC108007483,LOC108151249,LOC117142088,LOC6605868,120447982,ClC-c
28501at7215,Dana\GF14591,Dsim\GD23120,Dyak\GE17801,LOC108007817,LOC108163263,LOC117138900,LOC6617428,120449698,Der-1
28513at7215,Dana\GF10902,Dsim\GD13128,Dyak\GE20486,LOC108012439,LOC108165496,LOC117141209,Dsec\GM13843,120449675,Ldh
28565at7215,Dana\GF16094,Dsim\GD19662,Dyak\GE25338,LOC108013794,LOC108157341,LOC117145506,Dsec\GM10687,120454370,Nep2
28573at7215,Dana\GF21533,Dsim\GD23313,Dyak\GE11275,LOC108020959,LOC108161958,LOC117139002,Dsec\GM18509,120456873,CG14043;CG14043-RA
28576at7215,Dana\GF21265,Dsim\GD26854,Dyak\GE16533,LOC108015251,LOC108152225,LOC117148405,Dsec\GM18981,120455107,Dmel\CG12773;EG:8D8.3
28600at7215,Dana\CBP,Dsim\GD27428,Dyak\GE15713,LOC108021831,LOC108164592,LOC117146971,Dsec\GM17516,120456647,CBP
28601at7215,Dana\GF20756,Dsim\GD28338,Dyak\GE23494,LOC108006425,LOC108157744,LOC117142244,Dsec\GM26606,120451929,Dmel\CG13618
28654at7215,Dana\GF24703,Dsim\GD13014,Dyak\GE20367,LOC108012393,LOC108165491,LOC117140910,Dsec\GM24964,120449347,Nmt
28707at7215,Dana\GF16255,Dsim\GD21031,Dyak\GE10387,LOC108007850,LOC108156516,LOC117145176,Dsec\GM26523,120453552,Dmel\CG10301
28718at7215,Dana\GF23069,Dsim\GD28117,Dyak\GE25011,LOC108018412,LOC108155453,LOC117144328,Dsec\GM15097,120450776,CG7009;Trm7-34
28749at7215,Dana\GF21807,Dsim\GD27792,Dyak\GE17093,LOC108013701,LOC108151990,LOC117146692,LOC6618434,120456641,Tango2
28762at7215,Dana\GF11696,Dsim\GD10226,Dyak\GE23684,LOC108008431,LOC108160001,LOC117137282,LOC6608046,120458750,tor
28771at7215,Dana\GF20964,Dsim\GD24289,Dyak\GE12884,LOC108006078,LOC108164216,LOC117149690,Dsec\GM23379,120457806,twit
2877at7215,Dana\GF16107,Dsim\GD21068,Dyak\GE23450,LOC108015744,LOC108156717,LOC117143994,Dsec\GM26563,120452462,Npc2f
28784at7215,Dana\GF15151,Dsim\GD21645,Dyak\GE12994,LOC108007289,LOC108161877,LOC117138580,Dsec\GM23267,120457702,Ret
28794at7215,Dana\GF15274,Dsim\GD23516,Dyak\GE18746,LOC108021584,LOC108162789,LOC117150559,Dsec\GM16858,120445766,Dmel\CG8353
28841at7215,Dana\GF21763,Dsim\GD17011,Dyak\GE15922,LOC108004691,LOC108151991,LOC117147359,Dsec\GM11469,120455408,CG15197
28879at7215,Dana\GF17356,Dsim\GD20099,Dyak\GE25112,LOC108015590,LOC108156585,LOC117142460,LOC6620996,120450861,Ire1
28892at7215,Dana\GF10857,Dsim\GD14155,Dyak\GE20807,LOC108012381,LOC108152032,LOC117140916,Dsec\GM25120,120450294,Dhpr
28897at7215,Dana\GF20349,Dsim\GD16712,Dyak\GE16374,LOC108016639,LOC108163931,LOC117146504,Dsec\GM12373,120456747,CT21430
2889at7215,Dana\GF15759,Dsim\GD23671,Dyak\GE18913,LOC108009585,LOC108163554,LOC117135225,Dsec\GM18081,120444113,Mob3
28956at7215,Dana\GF20595,Dsim\GD22819,Dyak\GE15067,LOC108021175,LOC108162281,LOC117141046,Dsec\GM18211,120448854,Drp1
28990at7215,Dana\GF20740,Dsim\GD21090,Dyak\GE23472,LOC108017596,LOC108156761,LOC117145043,Dsec\GM26588,120452234,Dis3
28at7215,Dana\GF26609,Dsim\GD27798,Dyak\GE29228,LOC108006837,LOC108162775,LOC117138437,LOC116800360,120453105,Clp
2900at7215,Dana\GF24209,Dsim\GD13762,Dyak\GE21363,LOC108007070,LOC108152851,LOC117140260,Dsec\GM14571,120448257,CG12012-RA;Dmel\CG12012
2902at7215,Dana\GF14457,Dsim\GD22554,Dyak\GE18417,LOC108017343,LOC108162153,LOC117146416,Dsec\GM13990,120444166,cort
29042at7215,Dana\GF24372,Dsim\GD14147,Dyak\GE20798,LOC108013421,LOC108152901,LOC117141543,Dsec\GM25111,120448772,Dmel\CG5087;NM_140022.1
29059at7215,Dana\GF23343,Dsim\GD21437,Dyak\GE23852,LOC108010731,LOC108155769,LOC117145384,Dsec\GM12787,120453772,CG2006;Dmel\CG2006
29084at7215,Dana\GF24595,Dsim\GD14482,Dyak\GE22003,LOC108012626,LOC108152300,LOC117139874,Dsec\GM25454,120449262,CG8100;lincRNA.S5087
2911at7215,Dana\GF15861,Dsim\GD23473,Dyak\GE14561,LOC108021609,LOC108163186,LOC117141198,Dsec\GM16464,120458128,Dmel\CG5973
29150at7215,Dana\GF13141,Dsim\GD10044,Dyak\GE21984,LOC108009274,LOC108158795,LOC117138259,Dsec\GM24372,120458394,PCB
29156at7215,Dana\GF18382,Dsim\GD18768,Dyak\GE24185,LOC108011680,LOC108154693,LOC117143013,Dsec\GM23958,120454467,Dmel\CG14711
29167at7215,Dana\GF21493,Dsim\EG:EG0007.9,Dyak\EG:EG0007.9,LOC108013729,LOC108152835,LOC117147018,LOC6612537,120455033,Nsun2
29169at7215,Dana\GF17656,Dsim\GD19916,Dyak\GE24908,LOC108017131,LOC108155742,LOC117146094,Dsec\GM10937,120453452,NEST:bs33f03
29209at7215,Dana\GF21278,Dsim\GD28483,Dyak\GE16528,LOC108016575,LOC108153100,LOC117146421,Dsec\GM18974,120457346,Ns3
29212at7215,Dana\GF22187,Dsim\GD16577,Dyak\GE16224,LOC108016935,LOC108164589,LOC117146560,Dsec\GM19182,120456387,CG11596;CG11596-RC;EG:39E1.1
29249at7215,Dana\GF22866,Dsim\GD17673,Dyak\ATPsyn-gamma,118878112,LOC108155913,LOC117142305,Dsec\GM12224,120451227,ATPsyngamma
29267at7215,Dana\GF24606,Dsim\GD14491,Dyak\GE22015,LOC108012372,LOC108153098,LOC117140663,Dsec\GM25468,120450639,Mpcp2
29282at7215,Dana\GF24647,Dsim\GD14181,Dyak\GE20839,LOC108012978,LOC108153002,LOC117139572,Dsec\GM25147,120449970,Shc
29304at7215,Dana\GF19989,Dsim\GD19458,Dyak\GE25768,LOC108013817,LOC108157644,LOC117144781,Dsec\GM10453,120452360,Dmel\CG18268
29307at7215,Dana\GF10660,Dsim\GD12517,Dyak\GE19799,LOC108018649,LOC108151251,LOC117142091,Dsec\GM24449,120448835,Tasp1
29323at7215,Dana\GF12824,Dsim\GD11081,Dyak\GE13616,LOC108010175,LOC108158600,LOC117137154,Dsec\GM21576,120445518,HPS1
29324at7215,Dana\GF25072,Dsim\GD13845,Dyak\GE21448,LOC108020196,LOC108153367,LOC117140979,Dsec\GM14660,120448211,nAChRbeta1;nAcRbeta-64B-RA
29342at7215,Dana\GF24681,Dsim\GD12885,Dyak\GE20294,LOC108013430,LOC108152862,LOC117140347,Dsec\GM24833,120450559,iPLA2-VIA
29362at7215,Dana\GF20581,Dsim\GD22775,Dyak\GE14937,LOC108009976,LOC108163949,LOC117135325,Dsec\GM18165,120458797,ND-B14.5B
29385at7215,Dana\GF10543,Dsim\GD14720,Dyak\GE19923,LOC108015546,LOC108153618,LOC117141565,Dsec\GM25712,120447515,BcDNA:GH27361;CG7497
29417at7215,Dana\GF22137,Dsim\GD22370,Dyak\GE10665,LOC108006269;LOC108006295,LOC108164052,LOC117150419,Dsec\GM12606,120458183,Dmel\CG13101
29425at7215,Dana\GF11213,Dsim\GD27026,Dyak\GE23323,LOC108019708,LOC108158849,LOC117137985,LOC6608114,120443886,Cul4
29427at7215,Dana\GF10095,Dsim\GD13808,Dyak\GE21407,LOC108011869,LOC108152978,LOC117139602,Dsec\GM14619,120450237,dib
2943at7215,Dana\GF11063,Dsim\GD10418,Dyak\GE19068,LOC108017793,LOC108158756,LOC117136173,Dsec\GM20888,120444875,PGAP3
29443at7215,Dana\GF16110,Dsim\GD21071,Dyak\GE23453,LOC108020634,LOC108155920,LOC117142562,Dsec\GM26567,120453398,TBC1d7
29474at7215,Dana\GF18896,Dsim\GD18322,Dyak\GE10827,LOC108015786,LOC108156635,LOC117143685,Dsec\GM23512,120454378,GatB
29483at7215,Dana\GF24695,Dsim\GD13006,Dyak\GE21322,LOC108013086,LOC108151497,LOC117139614,Dsec\GM24955,120448145,cert
2957at7215,Dana\GF16059,Dsim\GD20793,Dyak\GE24773,LOC108008014,LOC108154113,LOC117143087,Dsec\GM26254,120453218,RhoL
29590at7215,Dana\GF17224,Dsim\tok,Dyak\GE23509,LOC108011523,LOC108155754,LOC117146018,LOC6607792,120451374,tok
2960at7215,Dana\GF12716,Dsim\GD10111,Dyak\GE22642,LOC108009476,LOC108160481,LOC117136840,Dsec\GM20638,120444543,PPO2
29612at7215,Dana\GF10212,Dsim\GD12472,Dyak\GE22910,LOC108011301,LOC108151271,LOC117139616,LOC6605958,120448207,CG13035;CG13036
29614at7215,Dana\GF21075,Dsim\GD24622,Dyak\GE16506,LOC108016777,LOC108154511,LOC117146621,Dsec\GM18948,120457070,Pex5
29615at7215,Dana\GF11751,Dsim\GD11499,Dyak\GE12096,LOC108018137,LOC108160005,LOC117138394,Dsec\GM22000,120447209,Hsl
2962at7215,Dana\GF20469,Dsim\GD15569,Dyak\GE17358,LOC108013684,LOC108164629,LOC117147539,Dsec\GM22713,120457130,CG14231;Dmel\CG14231
29638at7215,Dana\GF23604,Dsim\GD14838,Dyak\GE19635,LOC108012618,LOC108152139,LOC117141782,Dsec\GM19687,120450109,Pfdn6
29652at7215,Dana\GF24306,Dsim\GD12403,Dyak\GE22147,LOC108013599,LOC108151870,LOC117140608,Dsec\GM24330,120448979,Dmel\CG12229
29657at7215,Dana\GF13396,Dsim\GD10902,Dyak\GE12477,LOC108019725,LOC108158405,LOC117136845,LOC6608869,120447109,ClC-b
29690at7215,Dana\GF15750,Dsim\GD23663,Dyak\GE18905,LOC108005314,LOC108163127,LOC117148746,Dsec\GM17994,120458166,cg4901
29700at7215,Dana\GF19087,Dsim\GD16948,Dyak\GE17785,LOC108015339,LOC108164955,LOC117148618,Dsec\GM22425,120455971,BcDNA:LP02641;CG17754;Dmel\CG17754
29740at7215,Dana\GF21362,Dsim\GD16419,Dyak\GE16522,LOC108016871,LOC108153626,LOC117146515,Dsec\GM18968,120457345,Nmdar2
29743at7215,Dana\GF12071,Dsim\GD25848,Dyak\GE13457,LOC108010142,LOC108160396,LOC117136428,Dsec\GM20367,120445931,Dmel\CG8839
29747at7215,Dana\GF16493,Dsim\GD19393,120321749,LOC108018390,LOC108156470,LOC117146114,LOC6620066,120450798,AnxB9
29766at7215,Dana\GF10104,Dsim\GD14692,Dyak\GE19900,LOC108013505,LOC108152979,LOC117140662,Dsec\GM25687,120449044,rogdi
2976at7215,Dana\GF19499,Dsim\GD15888,Dyak\GE16160,LOC108005401,LOC108158487,LOC117147484,Dsec\GM11494,120456680,Yippee;Yippee-RA
29972at7215,Dana\GF14569,Dsim\GD23787,Dyak\GE18538,LOC108021626,LOC108162520,LOC117150761,Dsec\GM19181,120458039,Vha100-5
30027at7215,Dana\GF14903,Dsim\GD23988,Dyak\GE19057,LOC108021155,LOC108162485,LOC117149856,Dsec\GM15872,120457093,GABA-B-R1
30047at7215,Dana\GF20415,Dsim\GD24455,Dyak\GE17368,LOC108014993,LOC108155292,LOC117147233,Dsec\GM22723,120455848,Dmel\CG12237
