Ortholog Group ID,Drosophila ananassae,Drosophila simulans,Drosophila yakuba,Drosophila suzukii,Drosophila miranda,Drosophila mauritiana,Drosophila sechellia,Drosophila santomea,Drosophila melanogaster
38892at7215,LOC6497702,LOC6732323,LOC6528227,LOC108021560,LOC108161674,LOC117145767,LOC6611269,LOC120456847,spel1
38948at7215,LOC6505829,LOC6729462,LOC6538666,LOC108011486,LOC108156991,LOC117145455,LOC6607798,LOC120452278,Dmel\CG5805
38956at7215,LOC6499121,LOC6730109,LOC6537997,LOC108015448,LOC108156076,LOC117145751,LOC6612751,LOC120453122,Vps16B
38958at7215,LOC6497220,LOC6731080,LOC6528151,LOC108007238,LOC108161831,LOC117140186,LOC6613483,LOC120451887,Dmel\CG14020
38962at7215,LOC6505308,LOC6726170,LOC6525570,LOC108005344,LOC108164778,LOC117147424,LOC6617979,LOC120455232,Dmel\CG4653
3896at7215,LOC6497614,LOC6732605,LOC6529469,LOC108013864,LOC108162028,LOC117147006,LOC6614478,LOC120444620,Rsph9
38978at7215,LOC6506606,LOC6736855,LOC6533040,LOC108014473,LOC108151064,LOC117140880,LOC6610858,LOC120449232,Gdap1
38980at7215,LOC6507842,LOC6738781,LOC6534855,LOC108004814,LOC108152528,LOC117140702,LOC6619443,LOC120449616,Dmel\CG14183
389at7215,LOC6504406,LOC6740030,LOC6525291,LOC108015083,LOC108158918,LOC117147633,LOC6619830,LOC120455285,Dmel\CG12111
39004at7215,LOC6496236,LOC6734184,LOC6530086,LOC108019793,LOC108158406,LOC117138308,LOC6608866,LOC120447110,Cyp301a1
39049at7215,LOC6501286,LOC6727600,LOC6535523,LOC108018636,LOC108155839,LOC117142880,LOC6616642,LOC120451284,CG7988
39051at7215,LOC6494539,LOC6735010,LOC6531188,LOC108008316,LOC108159492,LOC117135888,LOC6609697,LOC120444754,CG5033
39052at7215,LOC6498660,LOC6731343,LOC6526955,LOC108008912,LOC108164089,LOC117150806,LOC6611520,LOC120458268,gudu
39055at7215,LOC6504964,LOC6740638,LOC6525285,LOC108015259,LOC108156614,LOC117148446,LOC6619835,LOC120457133,Crag
39072at7215,LOC6504432,LOC27207332,LOC6524638,LOC108013678,LOC108153036,LOC117148069,LOC6618438,LOC120457108,DNAlig4
39086at7215,LOC6500040,LOC6726815,LOC6535414,LOC108016238,LOC108155261,LOC117142516,LOC6613952,LOC120450950,Hcs
39087at7215,LOC6505407,LOC6731636,LOC6527862,LOC108020933,LOC108163023,LOC117150986,LOC6611816,LOC120446067,DmCG33298
39098at7215,LOC6493775,LOC6737003,LOC6533188,LOC108012746,LOC108165497,LOC117139949,LOC6611006,LOC120448777,Dmel\CG13299
39109at7215,LOC6506923,LOC6738927,LOC6534719,LOC108013507,LOC108153339,LOC117139593,LOC6616376,LOC120448917,Dmel\CG10589
39111at7215,LOC6503000,LOC6725648,LOC6525078,LOC108004670,LOC108162674,LOC117148008,LOC6617622,LOC120455836,Vago
39118at7215,LOC6505810,LOC6732206,LOC6527503,LOC108020587,LOC108162362,LOC117150953,LOC6617863,LOC120458551,FBgn 32517
39164at7215,LOC6500528,LOC6728425,LOC6536761,LOC108019257,LOC108156041,LOC117144866,LOC6606729,LOC120453783,Dmel\CG4702
39168at7215,LOC6501490,LOC6739776,LOC6538286,LOC108020143,LOC108156650,LOC117144901,LOC6617160,LOC120454287,TTLL6B
39170at7215,LOC6500434,LOC6727045,LOC6536092,LOC108017136,LOC108155081,LOC117142384,LOC6614200,LOC120451989,Dmel\CG10098
39213at7215,LOC6493737,LOC6737860,LOC6533919,118877253,LOC108151908,LOC117139385,LOC6605483,LOC120448005,Klc
39290at7215,LOC6506057,LOC6740647,LOC6523707,LOC108020343,LOC108164427,LOC117146295,LOC6620290,LOC120454873,Crk
39344at7215,LOC6501418,LOC6726876,LOC6537528,LOC108004869,LOC108155704,LOC117143870,LOC6621477,LOC120451206,sec8-RA
39358at7215,LOC6495129,LOC6735063,LOC6531134,LOC108006188,LOC108159735,LOC117138401,LOC6609747,LOC120446999,Nup75
39359at7215,LOC6496971,LOC6731714,LOC6527942,LOC108021164,LOC108163178,LOC117139184,LOC6611897,LOC120450622,Dref
39364at7215,LOC6499034,LOC6728138,LOC6537352,LOC108017207,LOC108155473,LOC117144619,LOC6606438,LOC120453032,twf
39367at7215,LOC6504151,LOC6725193,LOC6524113,LOC108018867,LOC108151483,LOC117146851,LOC6612371,LOC120457021,CG33080
39380at7215,LOC6493018,LOC6737351,LOC6532646,LOC108013548,LOC108152856,LOC117140061,LOC6604949,LOC120448920,TrpA1
39395at7215,LOC6502998,LOC6725640,LOC6525084,LOC108021793,LOC108165055,LOC117148246,LOC6617616,LOC120456085,SmydA-4
39408at7215,LOC6496981,LOC6731693,LOC6527920,LOC108019414,LOC108162048,LOC117135299,LOC6611874,LOC120458893,Etl1
39437at7215,LOC6501328,LOC6730343,LOC6539013,LOC108010836,LOC108157577,LOC117144194,LOC6612990,LOC120452065,mey
39443at7215,LOC6496955,LOC6731760,LOC6527986,LOC108018075,LOC108162201,LOC117136160,LOC6611937,LOC120458871,chico
39457at7215,LOC6501875,LOC27208971,LOC6525241,LOC108016841,LOC108160901,LOC117146743,LOC6619764,LOC120456775,Phosphorylase kinase subunit alpha
3948at7215,LOC6506287,LOC6731024,LOC6527615,LOC108021483,LOC108161962,LOC117135211,LOC6613410,LOC120456901,eIF3i
3953at7215,LOC6494720,LOC6735865,LOC6531818,LOC108009035,LOC108160535,LOC117138557,LOC6615702,LOC120444552,yellow-d2
3954at7215,LOC6506010,LOC6730090,LOC6538014,LOC108015445,LOC108156177,LOC117145622,LOC6612733,LOC120451228,CIA30
39553at7215,LOC6501272,LOC6727818,LOC6537034,LOC108004956,LOC108154134,LOC117145364,LOC6616878,LOC120453733,Dmel\CG14883
3955at7215,LOC6503396,LOC6726795,LOC6535390,LOC108011238,LOC108156766,LOC117145021,LOC6613930,LOC120453316,Prosbeta7
39568at7215,LOC6506517,LOC6736734,LOC6532920,LOC108020018,LOC108152232,LOC117141800,LOC6610733,LOC120450210,Teh2
39572at7215,LOC6496582,LOC6735188,LOC6531014,LOC108018197,LOC108160306,LOC117136790,LOC6609867,LOC120444831,MetRS
39583at7215,LOC6505948,LOC6730279,LOC6538946,LOC108012156,LOC108155506,LOC117142920,LOC6612922,LOC120451179,Sap-r
39605at7215,LOC6505289,LOC27206579,LOC6525998,LOC108015055,LOC108165117,LOC117148306,LOC6617534,LOC120455446,Dmel\CG12643
3960at7215,LOC6506352,LOC6738713,LOC6534919,LOC108010677,LOC108151445,LOC117139399,LOC6619378,LOC120448266,PIG-F
39645at7215,LOC6497199,LOC6731522,LOC6527736,LOC108021405,LOC108162641,LOC117150885,LOC6611697,LOC120444011,Aasdh
39657at7215,LOC6498013,LOC6732796,LOC6529693,LOC108006259,LOC108163434,LOC117144094,LOC6614668,LOC120446016,dnt
39665at7215,LOC6505859,LOC6727531,LOC6535608,LOC108014894,LOC108154636,LOC117145981,LOC6613721,LOC120454509,gwl
39679at7215,LOC6493259,LOC6738173,LOC6534515,LOC108015705,LOC108150953,LOC117140502,LOC6605803,LOC120449288,Dmel\CG13449
3967at7215,LOC6493058,LOC6738959,Dyak\GE22356;Dyak\GE28149,LOC108013175,LOC108152308,LOC117140512,LOC6616405,LOC120448249,park
39703at7215,Dana\GF24891,LOC6734421,LOC6532231,LOC108012803,LOC108151724,LOC117140121,LOC6610180,LOC120450148,Cdc5
39708at7215,LOC6500251,LOC6728642,LOC6536522,LOC108020564,LOC108153986,LOC117144685,LOC6606950,LOC120453003,Rrp46
39733at7215,LOC6505573,LOC6730271,LOC6538936,LOC108018267,LOC108157490,LOC117142670,LOC6612914,LOC120451682,dj-1beta
39741at7215,LOC6497353,LOC6732408,LOC6529019,LOC108009872,LOC108164203,LOC117139617,LOC6611347,LOC120458808,UK114
39756at7215,LOC6499128,LOC6728911,LOC6536237,LOC108007951,LOC108155865,LOC117145581,LOC6607241,LOC120450922,Mkk4
39765at7215,LOC6505926,LOC27209435,LOC26535844,LOC108011707,LOC108157588,LOC117145687,LOC6617146,LOC120454298,ppk31
39772at7215,Dana\GF21755,LOC6726203,LOC6525603,LOC108005378,LOC108152395,LOC117147446,LOC6618010,LOC120455296,Dmel\CG13002
39778at7215,LOC6507501,LOC27206261,LOC6533526,LOC108013519,LOC108151560,LOC117141762,LOC6610466,LOC120450327,ecd
39792at7215,LOC6506429,LOC6737133,LOC6533313,LOC108005801,LOC108152706,LOC117139889,LOC6611140,LOC120448438,Dmel\CG8564
39805at7215,LOC6505878,LOC6727974,LOC6537190,LOC108006413,LOC108155121,LOC117143456,LOC6606269,LOC120451252,Atg4b
39806at7215,LOC6498919,LOC6729382,LOC6538745,LOC108020667,LOC108157172,LOC117144645,LOC6607719,LOC120453340,Dmel\CG6356
39860at7215,LOC6503550,LOC27206364,LOC6524221,LOC108016743,LOC108152568,LOC117148378,LOC6612486,LOC120456073,EG:84H4.4
39873at7215,LOC6503108,LOC6740071,LOC6525083,LOC108021828,LOC108151223,LOC117147437,LOC6617617,LOC120456966,CG1552
39874at7215,LOC6500588,LOC6726989,LOC6536149,LOC108015984,LOC108155598,LOC117145723,LOC6614140,LOC120454460,PTH 2
39883at7215,LOC6500649,LOC6727533,LOC6535606,LOC108014895,LOC108156359,LOC117145964,LOC6613723,LOC120451319,Mekk1
39894at7215,LOC6494570,LOC6733401,LOC26535907,LOC108018008,LOC108158110,LOC117136653,LOC6608026,LOC120444083,Dmel\CG1358
39936at7215,LOC6500636,LOC6728694,LOC6536467,LOC108013937,LOC108156726,LOC117143974,LOC6607004,LOC120454449,ohgt
39947at7215,LOC6506997,LOC6737358,LOC6532641,LOC108012868,LOC108152264,LOC117141138,LOC6604957,LOC120449397,GNBP3
39949at7215,LOC6498384,LOC6731104,LOC6528124,LOC108009705,LOC108161583,LOC117149614,LOC6613512,LOC120458823,KKIALRE
39968at7215,LOC6500500,LOC6726803,LOC6535395,LOC108016249,LOC108156159,LOC117144272,LOC116801796,LOC120452380,hd
39969at7215,LOC6503504,LOC6739898,LOC6523799,LOC108016931,LOC108159601,LOC117147248,LOC6615858,LOC120456269,Cyp4g1
40012at7215,LOC6507670,LOC6734405,LOC6532213,LOC108012856,LOC108153234,LOC117141640,LOC6610161,LOC120449320,miple1
40039at7215,LOC6507080,LOC6736310,LOC6532340,LOC108012379,LOC108153191,LOC117140998,LOC6610293,LOC120449368,Rabex-5
40042at7215,LOC116654479,LOC27206332,LOC6524759,LOC108005273,LOC108155787,LOC117146385,LOC6619566,LOC120455817,Dm GMCzeta1
40056at7215,LOC6507745,LOC6740047,LOC6525946,LOC108015279,LOC108164542,LOC117147226,LOC6617486,LOC120455735,Dmel\CG1354
40061at7215,LOC6493305,LOC6736935,LOC6533127,LOC108018324,LOC108165399,LOC117140159,LOC6610937,LOC120448551,Dmel\CG10486
40103at7215,LOC6501233,LOC6727450,LOC6535693,LOC108013755;LOC108014178,LOC108154981,LOC117144498,LOC6619071,LOC120452142,Dmel\CG3517
40116at7215,LOC6503614,LOC6726600,LOC6526179,LOC108011221,LOC108156481,LOC117146513,LOC6615233,LOC120456162,slgA
4013at7215,LOC6506741,LOC6738226,LOC6539529,LOC108014028,LOC108152692,LOC117139800,LOC6605853,LOC120447476,Hip14
40140at7215,LOC6501283,LOC6727608,LOC6535517,LOC108018601,LOC108155614,LOC117146067,LOC6616649,LOC120452343,MED17
40172at7215,LOC6505205,LOC6726593,LOC6526173,LOC108015356,LOC108156376,LOC117147402,LOC6615226,LOC120457009,dod
40191at7215,LOC6494490,LOC6726829,LOC6537475,LOC108016287,LOC108156764,LOC117143931,LOC6613967,LOC120454070,Dmel\CG2931
40193at7215,LOC6503601,LOC6725181,LOC6524125,LOC108015034,LOC108164020,LOC117148933,LOC6612384,LOC120456834,Sirt4
40204at7215,LOC26514404,LOC6729615,LOC6538517,LOC108007896,LOC108155048,LOC117145711,LOC6619726,LOC120453530,alrm
40205at7215,LOC6503668,LOC6739896,LOC6525349,LOC108019133,LOC108153411,LOC117148335,LOC6620171,LOC120456201,Smox
40226at7215,LOC6500501,LOC6726796,LOC6535391,LOC108011251,LOC108157079,LOC117143944,LOC6613931,LOC120452306,Cerk
4022at7215,LOC6500639,LOC6728690,LOC6536471,LOC108013886,LOC108154494,LOC117144044,LOC6621198,LOC120452109,Npc2c
40231at7215,LOC6497977,LOC6730534,LOC6526387,LOC108006880,LOC108164110,LOC117135233,LOC6617343,LOC120458233,MFS3
40278at7215,LOC6493215,LOC6738866,LOC6534776,LOC108013484,LOC108153290,LOC117141282,LOC6616314,LOC120448675,atk
40287at7215,LOC6497767,LOC6731254,LOC26535754,LOC108021378,LOC108163627,LOC117138340,LOC6611427,LOC120452294,Tsp
40301at7215,LOC26514800,LOC27207843,LOC26535428,LOC108018619,LOC108156979,LOC117144002,LOC116801548,LOC120451533,Dmel\CG7218
40305at7215,LOC6503467,LOC6725062,LOC6524268,LOC108013688,LOC108164862,LOC117146933,LOC6612539,LOC120455034,brn
40326at7215,LOC6494249,LOC6736036,LOC6532015,LOC108010294,LOC108160904,LOC117137090,LOC6618940,LOC120446207,nord
40369at7215,LOC6504505,LOC6725463,LOC6525288,LOC108015343,LOC108164679,LOC117147278,LOC6619832,LOC120455942,Dmel\CG12065
40371at7215,LOC6500813,LOC27207597,LOC6537840,LOC108011038,LOC108157074,LOC117142260,LOC6607529,LOC120451006,Dmel\CG17111
40372at7215,LOC6507289,LOC6737439,LOC6532550,LOC108012974,LOC108165383,LOC117141518,LOC6605046,LOC120449780,CG3426
40436at7215,LOC6505884,LOC6730164,LOC6538825,LOC108019305,LOC108156373,LOC117142357,LOC6612804,LOC120453597,janA
40450at7215,LOC6499921,LOC6727733,LOC6537438,LOC108020803,LOC108157280,LOC117144466,LOC6616783,LOC120454478,Dmel\CG5255
40456at7215,LOC6494557,LOC6739306,LOC6528476,LOC108009066,LOC108159127,LOC117137819,LOC6608053,LOC120458350,cn
40470at7215,LOC6507331,LOC6737232,LOC6532760,LOC108013189,LOC108152462,LOC117139089,LOC6604834,LOC120448199,UbcE2M
40478at7215,LOC6494736,LOC6734601,LOC6530506,LOC108017872,LOC108158477,LOC117137746,LOC6609269,LOC120447007,CG8152
40484at7215,LOC6493043,LOC6738448,LOC6534343,LOC108012755,LOC108150945,LOC117141589,LOC6606073,LOC120448843,tap
40488at7215,LOC6506882,LOC6736529,LOC6533471,LOC108012507,LOC108152576,LOC117139162,LOC6610521,LOC120449758,mRpS35
40499at7215,LOC6501646,LOC6729747,LOC6538384,LOC108010887,LOC108156191,LOC117145960,LOC6617055,LOC120451177,plum
40500at7215,LOC6503577,LOC6725807,LOC6524540,LOC108005167,LOC108152879,LOC117147851,LOC116801963,LOC120456256,Coq8
40559at7215,LOC6497557,LOC6730527,LOC6526380,LOC108021362,LOC108163452,LOC117148850,LOC6617335,LOC120452002,mtRNApol
40562at7215,LOC6507727,LOC6737230,6532762,LOC108013185,LOC108152461,LOC117139085,LOC6604832,LOC120448197,MED24
40577at7215,LOC6494063,LOC6734286,LOC6529985,LOC108019876,LOC108158145,LOC117136641,LOC6608969,LOC120445735,Qsox1
40581at7215,LOC6495233,LOC6733604,LOC6528647,LOC108019577,LOC108160247,LOC117138342,LOC6608236,LOC120449609,sns
40595at7215,LOC6500566,LOC6730333,LOC6539003,LOC108010853,LOC108156235,LOC117143543,LOC6612978,LOC120452694,Dmel\CG1607
40618at7215,LOC6499735,LOC6729065,LOC6537710,LOC108015693,LOC108157749,LOC117143673,LOC6607392,LOC120452174,CG13860
40636at7215,LOC6506231,LOC6738733,LOC6534899,LOC108005746,LOC108151714,LOC117139530,LOC6619395,LOC120450542,SREBP
40649at7215,LOC6495865,LOC6735698,LOC6531620,LOC108008320,LOC108159698,LOC117135991,LOC6615523,LOC120446135,qkr58E-3
40654at7215,LOC6505309,LOC6726171,LOC6525571,LOC108005341,LOC108164720,LOC117147422,LOC6617981,LOC120455229,SPH161
40698at7215,LOC6493455,LOC6737517,LOC6533565,LOC108012470,LOC108152001,LOC117141184,LOC6605128,LOC120447966,vnc
40700at7215,LOC6506832,LOC6738987,Dyak\GE22342,LOC108013142,LOC108152150,LOC117141899,LOC6616434,LOC120449341,Tbc1d8-9
40703at7215,LOC6504091,LOC6725326,LOC6525478,LOC108016987,LOC108154592,LOC117147414,LOC6618942,LOC120456423,Dmel\CG4586
40709at7215,LOC6497948,LOC6731432,LOC6527649,LOC108011941,LOC108162059,LOC117140332,LOC6611612,LOC120446942,poe
40718at7215,LOC6493477,LOC27206291,LOC6533613,LOC108012414,LOC108153224,LOC117140624,LOC6605176,LOC120448715,Dmel\CG11811
40719at7215,LOC6504896,LOC6724795,Dyak\Dredd,LOC108015136,LOC108153528,LOC117148475,LOC6615883,LOC120456246,Dredd
40747at7215,LOC6505730,LOC6727126,LOC6536009,LOC108013808,LOC108157643,LOC117144780,LOC6614289,LOC120452359,Dmel\CG3014
40833at7215,LOC6503748,LOC6725984,6524779,LOC108005114,LOC108164541,LOC117147398,LOC6619587,LOC120455938,Lsd-2
40841at7215,LOC6497003,LOC6730847,LOC6526704,LOC108019614,LOC108164253,LOC117150973,LOC6613229,LOC120443798,Dmel\CG8837
40887at7215,LOC6507878,LOC6737643,LOC6533688,LOC108007029,LOC108152331,LOC117139293,LOC6605249,LOC120448859,Dmel\CG7600
40891at7215,LOC6498857,LOC6726793,LOC6535388,LOC108016251,LOC108156768,LOC117145187,LOC6613928,LOC120453549,BEST:LD29996
40895at7215,LOC6495810,Dsim\GD25785,LOC6530000,LOC108019849,LOC108158422,LOC117135955,LOC6608954,LOC120447144,Orc3
40901at7215,LOC6503469,LOC6734748,LOC6526979,LOC108012831,LOC108162618,LOC117136191,LOC6609419,LOC120451995,Dmel\CG9068
40915at7215,LOC6505652,LOC6729337,LOC6538785,LOC108015749,LOC108154910,LOC117142343,LOC6607675,LOC120451329,SMC1
40924at7215,LOC6495488,LOC6734094,LOC6530179,LOC108009647,LOC108159880,LOC117135651,LOC6608767,LOC120446935,Oda
40937at7215,LOC6499113,LOC6729506,LOC6538623,LOC108014579,LOC108155332,LOC117142274,LOC6607842,LOC120452645,Nmnat
40938at7215,LOC6500718,LOC6727807,LOC6536728,LOC108004957,LOC108157734,LOC117143515,LOC6616866,LOC120453655,Decay
40947at7215,LOC6504984,LOC27206589,LOC6525931,LOC108015366,LOC108164614,LOC117147341,LOC6617468,LOC120455517,Hex-A
40981at7215,LOC6506555,LOC6738348,LOC6534440,LOC108005645,LOC108151667,LOC117139792,LOC6605976,LOC120448281,Rpn12
4103at7215,LOC6500171,LOC6728225,LOC6536953,LOC108018301,LOC108154233,LOC117144378,LOC6606537,LOC120454446,mRpS21
41053at7215,LOC6506339,LOC6731214,LOC6527090,LOC108021100,LOC108163013,LOC117150245,LOC6613628,LOC120452222,Rchy1
41106at7215,LOC6503804,LOC27206341,LOC6525700,LOC108016809,LOC108152912,LOC117148628,LOC6618106,LOC120457051,beta-Spec
41155at7215,LOC6493150,LOC6738986,LOC6534663,LOC108013144,LOC108152151,LOC117141901,LOC6616433,LOC120449342,Tsr1
41156at7215,LOC6495369,LOC6734179,LOC6530091,LOC108010081,LOC108159231,LOC117136158,LOC6608861,LOC120445105,Dmel\CG13151
41185at7215,LOC6503610,LOC6733004,LOC6530307,LOC108020548,LOC108163764,LOC117150477,LOC6618204,LOC120444683,CCG31673
41201at7215,LOC6501694,LOC6726775,LOC6535374,LOC108006952,LOC108155255,LOC117143776,LOC6613913,LOC120451022,Mms19
41229at7215,LOC6503523,LOC6730601,LOC6526442,LOC108020221,LOC108162676,LOC117135573,LOC6617396,LOC120452055,mRpL48
41234at7215,LOC6504870,LOC6739948,LOC6524423,LOC108016599,LOC108164630,LOC117148681,LOC6616125,LOC120455260,crn
41251at7215,LOC6501858,LOC6740040,LOC6525901,LOC108015038,LOC108153903,LOC117148622,LOC6620446,LOC120456311,amx
4125at7215,LOC6507718,LOC6736825,LOC6533016,LOC108014463,LOC108152922,LOC117139698,LOC6610831,LOC120448175,LeuRS-m
41265at7215,LOC6497561,LOC6733048,LOC6529241,LOC108019913,LOC108162667,LOC117136462,LOC6618249,LOC120457740,Pld3
41276at7215,LOC6507251,LOC6738076,LOC6534137,LOC108013221,LOC108152962,LOC117140078,LOC6605703,LOC120448137,Dmel\CG17839
41286at7215,LOC6503031,LOC27207417,LOC6525009,LOC108016958,LOC108163318,LOC117147802,LOC6619879,LOC120455684,b
41357at7215,LOC6500567,LOC6730336,LOC6539006,LOC108010833,LOC108156379,LOC117142378,LOC6612981,LOC120452690,Gcn2
41378at7215,LOC6493334,LOC6736874,LOC6533058,LOC108012232,LOC108165316,LOC117140077,LOC6610875,LOC120448389,Ir64a
41431at7215,LOC6501294,LOC6727245,120321748,LOC108006139,LOC108156469,LOC117146113,LOC6620065,LOC120450797,r-l
41481at7215,LOC6495748,LOC27208918,LOC6530337,LOC108010193,LOC108159791,LOC117136373,LOC6609093,LOC120445371,CysRS-m
41488at7215,LOC6499981,LOC6730340,LOC6539010,LOC108010837,LOC108157478,LOC117144417,LOC6612986,LOC120452582,MTR-1-P isomerase
41499at7215,LOC6497496,LOC6731689,LOC6527915,LOC108021363,LOC108162967,LOC117150238,LOC6611870,LOC120451250,Bka
41505at7215,LOC6501296,LOC6727248,LOC6535885,LOC108018401,LOC108156840,LOC117143148,LOC6620068,LOC120451625,Mvl
41512at7215,LOC6496012,LOC6735302,LOC6530897,LOC108008859,LOC108160983,LOC117137613,LOC6609988,LOC120445823,Obp56b
41551at7215,LOC6493759,LOC6737040,LOC6533224,LOC108013408,LOC108153568,LOC117141000,LOC6611046,LOC120448913,ple
41558at7215,LOC6494208,LOC6734932,LOC6531265,LOC108009057,LOC108159398,LOC117135588,LOC6609621,LOC120444724,Cc2d2a
41565at7215,LOC6501045,LOC6728986,LOC6536160,LOC108018473,LOC108156824,LOC117143952,LOC6607316,LOC120452590,Dmel\CG9667
41566at7215,LOC6495609,LOC6734727,LOC6531458,LOC108009096,LOC108159860,LOC117138245,LOC6609395,LOC120445765,Shark
41569at7215,LOC6493101,LOC6737497,LOC6533545,LOC108012524,LOC108151328,LOC117140905,LOC6605109,LOC120449752,Cdk8
41578at7215,LOC6503636,LOC6725159,LOC6524150,LOC108021814,LOC108165035,LOC117146656,LOC6612410,LOC120456487,NAAT1
41605at7215,LOC6506335,LOC6738136,LOC6534471,LOC108019507,LOC108152940,LOC117140919,LOC6605767,LOC120449017,Toll-6
41610at7215,LOC6503819,LOC6725362,LOC26535018,LOC108004616,LOC108151461,LOC117146983,LOC6618985,LOC120456044,Dmel\CG42246
41649at7215,LOC6496973,LOC6731710,LOC6527938,LOC108021414,LOC108162593,LOC117150609,LOC6611893,LOC120445101,Dmel\CG5846
4164at7215,LOC6500756,LOC6729313,LOC6538808,LOC108012018,LOC108156248,LOC117142814,LOC6607652,LOC120450893,Gdh
41650at7215,LOC6502361,LOC6725018,LOC6524320,LOC108018975,LOC108161510,LOC117148768,LOC6616234,LOC120455854,Dmel\CG14269
41659at7215,LOC6507291,LOC6737437,LOC6532552,LOC108012973,LOC108151595,LOC117141577,LOC6605044,LOC120450219,pall
41700at7215,LOC6502984,LOC6740242,LOC6525156,LOC108015315,LOC108163878,LOC117148821,LOC6615031,LOC120457080,Ranbp21
41707at7215,LOC6498659,LOC6731341,LOC6526957,LOC108019030,LOC108163542,LOC117148635,LOC6611518,LOC120451653,ninaC
4170at7215,LOC6507041,LOC6736715,LOC6532900,LOC108011841,LOC108153607,LOC117141528,LOC6610711,LOC120450238,Faa
41713at7215,LOC6497996,LOC6730576,LOC6526424,LOC108011281,LOC108161531,LOC117144211,LOC6617379,LOC120458722,Dmel\CG31928
41714at7215,LOC6498744,LOC6726420,LOC6525887,LOC108015310,LOC108161263,LOC117148839,LOC6614961,LOC120455299,Dmel\CG14194
41719at7215,LOC6497516,Dsim\GD24178,LOC6529663,LOC108021197,LOC108162079,LOC117135229,LOC6614638,LOC120444581,Rpn3
41732at7215,LOC6499104,LOC6729892,LOC6538213,LOC108017460,LOC108156260,LOC117142953,LOC6618723,LOC120452717,mRpS22
41768at7215,LOC6493069,LOC6738931,Dyak\GE22725,LOC108013561,LOC108153416,LOC117140783,LOC6616382,LOC120448111,NEST:bs29a07
41770at7215,LOC6493030,LOC6737311,LOC6532688,LOC108013473,LOC108152945,LOC117141915,LOC6604907,LOC120448218,Dmel\CG5989
41778at7215,LOC6507422,MSL3,LOC6533267,LOC108005870,LOC108152795,LOC117139485,LOC6611098,LOC120447760,msl-3
41798at7215,LOC6496377,LOC6735762,LOC6531334,LOC108010258,LOC108160829,LOC117137355,LOC6615598,LOC120446352,stl
41839at7215,LOC6503155,LOC6740352,LOC6526056,LOC108019199,LOC108155028,LOC117148500,LOC6615097,LOC120456576,AnxB10
41860at7215,LOC6504438,LOC6725667,LOC6525039,LOC108021798,LOC108158514,LOC117146822,LOC6617658,LOC120455488,anon-EST:Posey214
41871at7215,LOC6499338,LOC6727474,LOC6535664,LOC108010755,LOC108156594,LOC117143268,LOC116801461,LOC120453249,Gdn1
41881at7215,LOC6496222,LOC6734639,LOC6531546,LOC108018066,LOC108160039,LOC117136088,LOC6609307,LOC120445151,Dmel\CG8204
41900at7215,LOC6493449,LOC6737505,LOC6533554,LOC108012989,LOC108151828,LOC117141869,LOC6605117,LOC120449291,CalpB
41910at7215,LOC6500721,LOC6727808,LOC6536730,LOC108004936,LOC108154005,LOC117143709,LOC6616868,LOC120454111,Cad89D
